ident_bag,i_id,pax_id_hash,MessageReceivedDate,MessageProcessedDate,DateEvent,TagNumber,local_or_transfer
62813590,8634998,c894435c3f5a22a90f2f75d9db9bbf9b,2023-07-07 23:41:57.570,2023-07-07 23:41:58.267,2023-07-07 23:41:58.263,555395780,L
62813593,8634998,22fada9aee6cc91b6e01a8dbb601b7bf,2023-07-07 23:42:08.563,2023-07-07 23:42:10.060,2023-07-07 23:42:10.057,555395781,L
62813594,8634986,576a5201486091da7c49defdd5522594,2023-07-07 23:42:12.653,2023-07-07 23:42:14.077,2023-07-07 23:42:14.073,555399072,L
62813596,8634998,83a3f0c776adf0837092ef66e7c481e1,2023-07-07 23:42:19.563,2023-07-07 23:42:21.840,2023-07-07 23:42:21.837,555395782,L
62813597,8634998,e11c1f3baba37b32377fafa93970f8d2,2023-07-07 23:42:22.403,2023-07-07 23:42:25.633,2023-07-07 23:42:25.630,555395783,L
62813601,8634993,f02d15a77243cef91cd959c1791282ac,2023-07-07 23:42:29.763,2023-07-07 23:42:33.580,2023-07-07 23:42:33.577,555405258,L
62813605,8634998,1d59827822974783937586c2dfe51faf,2023-07-07 23:42:51.420,2023-07-07 23:42:53.713,2023-07-07 23:42:53.710,555395784,L
62813606,8634998,c60a0c7b656e9f3ded164053a5d5abfa,2023-07-07 23:42:53.477,2023-07-07 23:42:53.920,2023-07-07 23:42:53.920,555395785,L
62813611,8634998,d991a74650a507fa2314967890da96be,2023-07-07 23:43:09.373,2023-07-07 23:43:09.900,2023-07-07 23:43:09.897,555395786,L
62813624,8634993,c50c962bd953218c0dcb31d30aed49f7,2023-07-07 23:43:43.753,2023-07-07 23:43:46.087,2023-07-07 23:43:46.083,555405259,L
62813632,8634998,8973eb6f411afc20480e5ebc0996222b,2023-07-07 23:44:09.790,2023-07-07 23:44:13.253,2023-07-07 23:44:13.250,555395787,L
62813634,8634986,ef47b6a21b992eca75383b5fca8fc7cf,2023-07-07 23:44:17.503,2023-07-07 23:44:21.120,2023-07-07 23:44:21.120,555399073,L
62813638,8634998,1dfa6094bbbbfd0c1bd937d679e239b4,2023-07-07 23:44:32.570,2023-07-07 23:44:33.380,2023-07-07 23:44:33.377,555395788,L
62813646,8634971,c877e223c81af213255004eef2feafdd,2023-07-07 23:45:12.467,2023-07-07 23:45:13.360,2023-07-07 23:45:13.357,555374947,L
62813653,8634988,7dc36700b49f847d5b5d32390b3a1afa,2023-07-07 23:45:26.747,2023-07-07 23:45:29.310,2023-07-07 23:45:29.297,555396736,L
62813654,8634998,0af7aee7a55dbbe230c54cdbcabae023,2023-07-07 23:45:28.783,2023-07-07 23:45:29.447,2023-07-07 23:45:29.443,555395789,L
62813661,8634994,89bf64eb32058e7aa969dc8a68accc3e,2023-07-07 23:45:48.393,2023-07-07 23:45:49.750,2023-07-07 23:45:49.747,555370971,L
62813664,8634993,c50c962bd953218c0dcb31d30aed49f7,2023-07-07 23:45:55.310,2023-07-07 23:45:57.560,2023-07-07 23:45:57.557,555405260,L
62813670,8634998,e45e4d9692daf5ba9775fedfb71438e1,2023-07-07 23:46:04.653,2023-07-07 23:46:05.417,2023-07-07 23:46:05.413,555395790,L
62813672,8634976,f9f9bae9c0ed2f3d283411d0b752883e,2023-07-07 23:46:10.340,2023-07-07 23:46:13.023,2023-07-07 23:46:13.020,555397578,L
62813680,8634998,23ab506d1b9378609ed62344330ba47d,2023-07-07 23:46:24.190,2023-07-07 23:46:24.917,2023-07-07 23:46:24.913,555395791,L
62813688,8634993,3c5e4e99ce56b1d2efb78525f7a945a1,2023-07-07 23:47:03.670,2023-07-07 23:47:04.097,2023-07-07 23:47:04.093,555405261,L
62813697,8634998,ea24c8555fb57b2ec6f34825352bc8c4,2023-07-07 23:47:31.753,2023-07-07 23:47:32.100,2023-07-07 23:47:32.097,555395792,L
62813699,8634988,2ac61b3bff11fb33273627984e7b837b,2023-07-07 23:47:34.607,2023-07-07 23:47:35.923,2023-07-07 23:47:35.920,555396737,L
62813701,8634998,3e3237801b26502924f651407f49ff83,2023-07-07 23:47:43.573,2023-07-07 23:47:47.657,2023-07-07 23:47:47.653,555395793,L
62813703,8634993,3c5e4e99ce56b1d2efb78525f7a945a1,2023-07-07 23:47:48.490,2023-07-07 23:47:51.730,2023-07-07 23:47:51.723,555405262,L
62813708,8634998,4c7caca20ed1f423e3fdee4c5211c7ed,2023-07-07 23:48:10.830,2023-07-07 23:48:14.703,2023-07-07 23:48:14.700,555395794,L
62813720,8634988,2ac61b3bff11fb33273627984e7b837b,2023-07-07 23:48:34.403,2023-07-07 23:48:38.033,2023-07-07 23:48:38.030,555396738,L
62813721,8634998,9fcf4804e7178ab9ba8819867207ee45,2023-07-07 23:48:35.220,2023-07-07 23:48:38.100,2023-07-07 23:48:38.097,555395795,L
62813730,8634998,f52e1e348ed00a8312b59f414fb8b453,2023-07-07 23:49:00.420,2023-07-07 23:49:01.770,2023-07-07 23:49:01.770,555395796,L
62813735,8634998,0c95b8f854547b24dd5b70cd67bead89,2023-07-07 23:49:13.410,2023-07-07 23:49:16.973,2023-07-07 23:49:16.970,555395797,L
62813750,8634985,d9e91a4024070e9f43ec141ab24bedeb,2023-07-07 23:49:41.467,2023-07-07 23:49:44.070,2023-07-07 23:49:44.063,555407813,L
62813752,8634998,8870c770f5ccb59588fad3e19a5259d9,2023-07-07 23:49:43.493,2023-07-07 23:49:44.203,2023-07-07 23:49:44.200,555395798,L
62813753,8634988,256316d10d660174bdbdc37caa4c59fb,2023-07-07 23:49:45.537,2023-07-07 23:49:48.020,2023-07-07 23:49:48.017,555396739,L
62813755,8634998,ddd672d54ae17a5b1bb1f9ee1cca6805,2023-07-07 23:49:56.517,2023-07-07 23:49:59.723,2023-07-07 23:49:59.720,555395799,L
62813767,8634998,4cd268b87933076877a985a426fb165a,2023-07-07 23:50:29.447,2023-07-07 23:50:31.110,2023-07-07 23:50:31.107,555409206,L
62813769,8634993,3d025d94d476f76babca94d38fc9f162,2023-07-07 23:50:34.730,2023-07-07 23:50:34.993,2023-07-07 23:50:34.990,555405263,L
62813772,8634988,cd1f4ea718fcebbb53edbb84e9eea23c,2023-07-07 23:50:42.437,2023-07-07 23:50:46.220,2023-07-07 23:50:46.217,555396740,L
62813773,8634988,c7f2bd67ee4d0c2c48ec451a42291b48,2023-07-07 23:50:43.660,2023-07-07 23:50:46.263,2023-07-07 23:50:46.260,555396741,L
62813777,8634998,5ba237ec8dbec6184f59720fc9625582,2023-07-07 23:51:00.750,2023-07-07 23:51:01.850,2023-07-07 23:51:01.847,555409207,L
62813784,8634988,c7f2bd67ee4d0c2c48ec451a42291b48,2023-07-07 23:51:14.577,2023-07-07 23:51:17.340,2023-07-07 23:51:17.340,555396742,L
62813785,8634998,05bf2f4f7a88b3d089707a308e875938,2023-07-07 23:51:16.220,2023-07-07 23:51:17.507,2023-07-07 23:51:17.503,555409208,L
62813786,8634976,1c43c191235da8fa5b27d32e252104e1,2023-07-07 23:51:17.447,2023-07-07 23:51:21.257,2023-07-07 23:51:21.253,555397579,L
62813790,8634993,cd2708ac4b57684a0c730f257675a2b8,2023-07-07 23:51:26.787,2023-07-07 23:51:29.163,2023-07-07 23:51:29.160,555392991,L
62813792,8634998,421da484a4c82bd9c69e48368cbb7f85,2023-07-07 23:51:41.410,2023-07-07 23:51:44.530,2023-07-07 23:51:44.527,555409209,L
62813793,8634998,308e28e309867fe12169f398d691d368,2023-07-07 23:51:43.443,2023-07-07 23:51:44.617,2023-07-07 23:51:44.613,555409210,L
62813795,8634998,76d0b0229d61613b181710b5db06c7b7,2023-07-07 23:51:51.600,2023-07-07 23:51:52.813,2023-07-07 23:51:52.807,555395648,L
62813798,8634993,cd2708ac4b57684a0c730f257675a2b8,2023-07-07 23:51:57.287,2023-07-07 23:52:00.490,2023-07-07 23:52:00.487,555392992,L
62813806,8634998,c7f6b0478d5f343b95642330347ed79d,2023-07-07 23:52:18.453,2023-07-07 23:52:19.990,2023-07-07 23:52:19.987,555409211,L
62813807,8634988,8fdc7d504298bcbec6e6f73e807d2782,2023-07-07 23:52:25.360,2023-07-07 23:52:27.607,2023-07-07 23:52:27.603,555396743,L
62813813,8634994,8c493266cd5cac0cfd398b28be7380f6,2023-07-07 23:52:39.600,2023-07-07 23:52:43.300,2023-07-07 23:52:43.297,555370972,L
62813824,8634998,b64d85c6b662cce97163e002ca3f8f03,2023-07-07 23:53:10.583,2023-07-07 23:53:11.440,2023-07-07 23:53:11.440,555409212,L
62813830,8634993,4e0aa7bc9a137e38f4a4c4a91da0c3ba,2023-07-07 23:53:25.680,2023-07-07 23:53:27.423,2023-07-07 23:53:27.420,555405264,L
62813838,8634998,d0dd0a27e0e73a1bcba0b47b165534a3,2023-07-07 23:53:48.507,2023-07-07 23:53:51.190,2023-07-07 23:53:51.187,555409213,L
62813841,8634998,ea24c8555fb57b2ec6f34825352bc8c4,2023-07-07 23:53:54.617,2023-07-07 23:53:55.293,2023-07-07 23:53:55.290,555409214,L
62813843,8634993,c334a2a9676b9edc39de4bb4ca09398b,2023-07-07 23:53:59.510,2023-07-07 23:54:03.150,2023-07-07 23:54:03.147,555405265,L
62813849,8634998,e1ad3a6510d74496641ade01c6f7561a,2023-07-07 23:54:21.210,2023-07-07 23:54:23.797,2023-07-07 23:54:23.793,555409215,L
62813852,8634988,8fdc7d504298bcbec6e6f73e807d2782,2023-07-07 23:54:29.400,2023-07-07 23:54:32.177,2023-07-07 23:54:32.177,555396744,L
62813859,8634998,25a53e6b9373494a39d49e38fb68c2ba,2023-07-07 23:54:52.683,2023-07-07 23:54:56.563,2023-07-07 23:54:56.560,555409216,L
62813863,8634986,a3093f1c8a1eea108128529480832df2,2023-07-07 23:55:06.563,2023-07-07 23:55:09.127,2023-07-07 23:55:09.123,555386660,L
62813873,8634998,b01478570d5ea3b2213519c14cd38f0c,2023-07-07 23:55:33.157,2023-07-07 23:55:33.960,2023-07-07 23:55:33.957,555409217,L
62813878,8634986,a3093f1c8a1eea108128529480832df2,2023-07-07 23:55:45.457,2023-07-07 23:55:46.613,2023-07-07 23:55:46.610,555386661,L
62813880,8634994,5259724b7741d28e855c347af1b2934d,2023-07-07 23:55:46.683,2023-07-07 23:55:50.393,2023-07-07 23:55:50.390,555370973,L
62813884,8634986,5a0feb313c1dcf2e40e655386c96060a,2023-07-07 23:56:00.620,2023-07-07 23:56:03.360,2023-07-07 23:56:03.357,555399074,L
62813886,8634993,36c8adaa334c7cbb33e5302dd037a95d,2023-07-07 23:56:03.483,2023-07-07 23:56:07.397,2023-07-07 23:56:07.393,555405266,L
62813887,8634983,7df51525257c2452c0b94c057d7f4cf0,2023-07-07 23:56:04.717,2023-07-07 23:56:07.560,2023-07-07 23:56:07.557,555386839,L
62813891,8634998,f7098065bdaa3eef7751aca61602074d,2023-07-07 23:56:13.710,2023-07-07 23:56:16.207,2023-07-07 23:56:16.197,555409218,L
62813893,8634996,6c1417c230449408255253812b8e9de8,2023-07-07 23:56:20.660,2023-07-07 23:56:24.753,2023-07-07 23:56:24.750,555330590,L
62813910,8634993,f3b244dcabce45aadcdce0cd34c777d0,2023-07-07 23:56:46.630,2023-07-07 23:56:51.000,2023-07-07 23:56:50.997,555405267,L
62813911,8634983,4857688ae4a5a97f254d9c5a0b6d6894,2023-07-07 23:56:47.437,2023-07-07 23:56:51.047,2023-07-07 23:56:51.043,555386840,L
62813915,8634986,17f46d8f32e1bf022f44cc5e476f0901,2023-07-07 23:56:59.710,2023-07-07 23:57:03.773,2023-07-07 23:57:03.767,555399075,L
62813917,8634998,f4ea4d251f5ccee480b65ebf9ee313e9,2023-07-07 23:57:01.757,2023-07-07 23:57:03.990,2023-07-07 23:57:03.990,555409219,L
62813918,8634998,c1a6413c8b1ab60ce08dbb69cd901174,2023-07-07 23:57:05.430,2023-07-07 23:57:08.303,2023-07-07 23:57:08.300,555409220,L
62813927,8634998,cd4eb4a1febcc9cfbb2f1e0f4080dd75,2023-07-07 23:57:34.807,2023-07-07 23:57:37.350,2023-07-07 23:57:37.347,555409221,L
62813929,8634986,5aa48e88e43fb4c8c62ef14ed43a0bf9,2023-07-07 23:57:40.923,2023-07-07 23:57:41.880,2023-07-07 23:57:41.877,555386662,L
62813930,8634993,36c8adaa334c7cbb33e5302dd037a95d,2023-07-07 23:57:42.967,2023-07-07 23:57:45.853,2023-07-07 23:57:45.850,555405268,L
62813935,8634996,0051af8792b461f09dc828eaf5343ea7,2023-07-07 23:57:54.820,2023-07-07 23:57:58.520,2023-07-07 23:57:58.513,555330591,L
62813939,8634996,3a3a57b614064efde2f9eb38ebaaf42b,2023-07-07 23:58:03.813,2023-07-07 23:58:06.970,2023-07-07 23:58:06.967,555330592,L
62813942,8634998,685ec696d2c6115661110d68568ff04c,2023-07-07 23:58:15.607,2023-07-07 23:58:18.997,2023-07-07 23:58:18.990,555409222,L
62813946,8634993,e12d9054d24f1e29f12db10e5bb0e080,2023-07-07 23:58:28.637,2023-07-07 23:58:31.420,2023-07-07 23:58:31.413,555405269,L
62813956,8634993,377b9f81a5f326f4dc89d67cd0b0edb0,2023-07-07 23:58:49.403,2023-07-07 23:58:52.260,2023-07-07 23:58:52.257,555405270,L
62813960,8634998,fabd997a5d5d7c79a46880e00ea6960f,2023-07-07 23:59:02.473,2023-07-07 23:59:04.707,2023-07-07 23:59:04.703,555409223,L
62813964,8634993,153645104416cd8d49f7446360071245,2023-07-07 23:59:24.487,2023-07-07 23:59:25.337,2023-07-07 23:59:25.333,555405271,L
62813977,8634998,fabd997a5d5d7c79a46880e00ea6960f,2023-07-08 00:00:00.813,2023-07-08 00:00:04.053,2023-07-08 00:00:04.053,555409224,L
62813989,8634998,1217fcfaad1300a8e8928ba9753f43d1,2023-07-08 00:00:42.600,2023-07-08 00:00:46.030,2023-07-08 00:00:46.027,555409225,L
62813990,8634996,39cb7b93f0103036048364bf7eea6675,2023-07-08 00:00:44.653,2023-07-08 00:00:46.477,2023-07-08 00:00:46.470,555330593,L
62813991,8634997,0976a7d3d68620c4ddc5fb5908577051,2023-07-08 00:00:48.730,2023-07-08 00:00:50.527,2023-07-08 00:00:50.523,555374285,L
62813999,8634996,7290e7e1b84370fedb851bdc38181863,2023-07-08 00:01:29.543,2023-07-08 00:01:30.970,2023-07-08 00:01:30.967,555330594,L
62814025,8634996,5c4fe81cacaa45daa1f72a9ef7079d98,2023-07-08 00:02:54.510,2023-07-08 00:02:57.733,2023-07-08 00:02:57.730,555330595,L
62814037,8634996,84dc540d291ac978416dcc4f9a9e4aad,2023-07-08 00:03:32.893,2023-07-08 00:03:35.240,2023-07-08 00:03:35.237,555330596,L
62814043,8634993,08ea3dc566e7ae5ae5ef0731fd3d1c26,2023-07-08 00:03:52.580,2023-07-08 00:03:56.117,2023-07-08 00:03:56.113,555405272,L
62814055,8634993,7710358b90c0109e59cb2123356dc6f2,2023-07-08 00:04:37.823,2023-07-08 00:04:40.163,2023-07-08 00:04:40.157,555405273,L
62814065,8634993,d6fe07eb3c29d1eebd4451b22b2d51a2,2023-07-08 00:05:01.537,2023-07-08 00:05:05.090,2023-07-08 00:05:05.087,555405274,L
62814080,8634998,0a87b0e50090bd24fcfcdef11c367a47,2023-07-08 00:05:41.590,2023-07-08 00:05:42.407,2023-07-08 00:05:42.403,555409226,L
62814089,8634986,0121d16175b019b17b93b4ba3aa0a46f,2023-07-08 00:06:11.533,2023-07-08 00:06:13.580,2023-07-08 00:06:13.577,555399076,L
62814090,8634998,30554b31ad2569c6916e68d04c0c5bb4,2023-07-08 00:06:12.347,2023-07-08 00:06:13.627,2023-07-08 00:06:13.620,555409227,L
62814165,8634998,973cab37a5a00af328159faa32ed92d3,2023-07-08 00:10:22.710,2023-07-08 00:10:24.600,2023-07-08 00:10:24.600,555409228,L
62814196,8634986,b42bb5f3f04a9ecee3ec9c83a8b6afd6,2023-07-08 00:12:03.760,2023-07-08 00:12:04.333,2023-07-08 00:12:04.330,555399077,L
62814207,8634993,cd3c71925c103f7fc96f24999db894ff,2023-07-08 00:12:36.267,2023-07-08 00:12:39.230,2023-07-08 00:12:39.230,555405275,L
62814219,8634993,cd3c71925c103f7fc96f24999db894ff,2023-07-08 00:13:14.480,2023-07-08 00:13:18.267,2023-07-08 00:13:18.263,555405276,L
62814222,8634996,08a99572edbcc6f419a86b1ccf2eecee,2023-07-08 00:13:23.407,2023-07-08 00:13:26.143,2023-07-08 00:13:26.140,555330597,L
62814229,8634993,cd3c71925c103f7fc96f24999db894ff,2023-07-08 00:13:37.683,2023-07-08 00:13:38.360,2023-07-08 00:13:38.357,555405277,L
62814231,8634983,d88268badede63373126f8327852a480,2023-07-08 00:13:42.590,2023-07-08 00:13:46.007,2023-07-08 00:13:46.003,555386841,L
62814232,8634993,7cb827fd44ce4573125052f0566fc70b,2023-07-08 00:13:43.407,2023-07-08 00:13:46.030,2023-07-08 00:13:46.027,555392993,L
62814235,8634993,cd3c71925c103f7fc96f24999db894ff,2023-07-08 00:13:57.630,2023-07-08 00:14:01.380,2023-07-08 00:14:01.377,555405278,L
62814236,8634996,08a99572edbcc6f419a86b1ccf2eecee,2023-07-08 00:13:58.440,2023-07-08 00:14:01.420,2023-07-08 00:14:01.417,555330598,L
62814246,8634996,47e0c627ed4f769cc0ca4fd8262e1ea4,2023-07-08 00:14:19.630,2023-07-08 00:14:21.913,2023-07-08 00:14:21.910,555330599,L
62814252,8634993,cd3c71925c103f7fc96f24999db894ff,2023-07-08 00:14:32.257,2023-07-08 00:14:33.867,2023-07-08 00:14:33.863,555405279,L
62814254,8634993,7cb827fd44ce4573125052f0566fc70b,2023-07-08 00:14:35.507,2023-07-08 00:14:37.720,2023-07-08 00:14:37.717,555392994,L
62814261,8634996,c30e708a2528df7200a7c8bb7f402d8e,2023-07-08 00:14:47.370,2023-07-08 00:14:49.990,2023-07-08 00:14:49.987,555366463,L
62814277,8634998,c3ec01ce7a59e4306889d7bf06ef0f14,2023-07-08 00:15:23.587,2023-07-08 00:15:25.527,2023-07-08 00:15:25.523,555409229,L
62814280,8634998,5bbd29e6ed85bacb8810e3fd68e94c20,2023-07-08 00:15:31.713,2023-07-08 00:15:33.323,2023-07-08 00:15:33.320,555409230,L
62814282,8634983,3e1ecd085a5e05b2e272cf0006adb295,2023-07-08 00:15:37.383,2023-07-08 00:15:40.877,2023-07-08 00:15:40.873,555386842,L
62814285,8634998,37dc4f3a3d709b445cb43cd95e498a5e,2023-07-08 00:15:45.533,2023-07-08 00:15:48.657,2023-07-08 00:15:48.653,555409231,L
62814295,8634998,7a61518ab95a055440f140ca25ed6b63,2023-07-08 00:16:05.467,2023-07-08 00:16:08.217,2023-07-08 00:16:08.213,555409232,L
62814296,8634988,ab64099e508b92ea710a744befe46037,2023-07-08 00:16:08.740,2023-07-08 00:16:12.147,2023-07-08 00:16:12.140,555396745,L
62814297,8634998,e0e6ec2e8a4feea3b6559e0d3a2b713a,2023-07-08 00:16:11.570,2023-07-08 00:16:12.220,2023-07-08 00:16:12.217,555409233,L
62814300,8634983,b92594c00b9d6bc134d9bc9a9a2bcb05,2023-07-08 00:16:14.830,2023-07-08 00:16:16.137,2023-07-08 00:16:16.130,555386843,L
62814301,8634985,3eeba689cf70f7997c0de803a32ee58c,2023-07-08 00:16:17.680,2023-07-08 00:16:19.993,2023-07-08 00:16:19.990,555407814,L
62814309,8634985,3eeba689cf70f7997c0de803a32ee58c,2023-07-08 00:16:42.920,2023-07-08 00:16:43.660,2023-07-08 00:16:43.657,555407815,L
62814312,8634986,be1145bf2656e5eedb788c9e6c5376ae,2023-07-08 00:16:48.227,2023-07-08 00:16:51.277,2023-07-08 00:16:51.273,555399078,L
62814315,8634983,4962fad6d1f2ca104a27ff1cb6ac355a,2023-07-08 00:16:56.353,2023-07-08 00:16:59.243,2023-07-08 00:16:59.240,555386844,L
62814321,8634996,fc4a93d8939087c57777416cf003827b,2023-07-08 00:17:06.507,2023-07-08 00:17:07.440,2023-07-08 00:17:07.430,555366464,L
62814343,8634983,61d85475023ad100ad79acc15efb16a7,2023-07-08 00:18:17.610,2023-07-08 00:18:21.023,2023-07-08 00:18:21.020,555386845,L
62814350,8634983,6edf12d00ffd0e7a306c8a564f5da7e9,2023-07-08 00:18:54.640,2023-07-08 00:18:56.640,2023-07-08 00:18:56.637,555386846,L
62814354,8634998,74ac13b61c64aefbf1e86e94204e151d,2023-07-08 00:19:20.320,2023-07-08 00:19:24.047,2023-07-08 00:19:24.043,555409234,L
62814364,8634983,b0117802a0b181fbff23bda7b3bc1d5c,2023-07-08 00:19:39.420,2023-07-08 00:19:40.110,2023-07-08 00:19:40.110,555386847,L
62814380,8634998,fdca4f1bce00bf35dec51c01f8b0ed4e,2023-07-08 00:20:11.593,2023-07-08 00:20:12.787,2023-07-08 00:20:12.780,555409235,L
62814389,8634998,adbd83bd89d56ead6deb32b1087c51fa,2023-07-08 00:20:32.300,2023-07-08 00:20:35.907,2023-07-08 00:20:35.903,555409236,L
62814395,8634998,544d9c507d505bf4a3076f72f55bcf70,2023-07-08 00:21:01.630,2023-07-08 00:21:03.213,2023-07-08 00:21:03.210,555409237,L
62814397,8634998,24281581c15306200f06806a3c6064fe,2023-07-08 00:21:09.743,2023-07-08 00:21:10.953,2023-07-08 00:21:10.950,555409238,L
62814403,8634998,b6d2d942bb8e8de5f5a66b824b7ca95a,2023-07-08 00:21:37.833,2023-07-08 00:21:38.667,2023-07-08 00:21:38.663,555409239,L
62814404,8634993,c56c7245b9ad5f095aa9fcfa19cf4acc,2023-07-08 00:21:40.680,2023-07-08 00:21:42.440,2023-07-08 00:21:42.437,555405280,L
62814410,8634983,61d85475023ad100ad79acc15efb16a7,2023-07-08 00:21:52.867,2023-07-08 00:21:54.183,2023-07-08 00:21:54.180,555386849,L
62814409,8634983,61d85475023ad100ad79acc15efb16a7,2023-07-08 00:21:52.867,2023-07-08 00:21:54.183,2023-07-08 00:21:54.170,555386848,L
62814412,8634998,6ebe74fcbb8cfc7233579822fcca44da,2023-07-08 00:21:59.763,2023-07-08 00:22:01.957,2023-07-08 00:22:01.950,555409240,L
62814416,8634996,2abf8b645b8d4025508cef6d16ab9cf8,2023-07-08 00:22:07.863,2023-07-08 00:22:09.553,2023-07-08 00:22:09.550,555366465,L
62814423,8634996,35fa1f6f4631a1f7df02d07fa2c13804,2023-07-08 00:22:22.910,2023-07-08 00:22:25.127,2023-07-08 00:22:25.123,555366466,L
62814429,8634998,d604b460edf06b89c9e363dbcba06302,2023-07-08 00:22:46.863,2023-07-08 00:22:48.393,2023-07-08 00:22:48.390,555409241,L
62814435,8634983,fe42dc19d4950dfb8f5b03e5cd906363,2023-07-08 00:23:02.710,2023-07-08 00:23:04.117,2023-07-08 00:23:04.113,555386850,L
62814442,8634997,c1f2cdbfebf1bf68a87d881a837a25aa,2023-07-08 00:23:28.740,2023-07-08 00:23:31.387,2023-07-08 00:23:31.383,555374286,L
62814447,8634996,e535b1a5dafa96a30bcf13084c634cca,2023-07-08 00:23:44.230,2023-07-08 00:23:47.083,2023-07-08 00:23:47.080,555366467,L
62814456,8634996,c721c3049896aecde997f0c73121ad24,2023-07-08 00:24:01.297,2023-07-08 00:24:02.957,2023-07-08 00:24:02.957,555366468,L
62814458,8634997,2abefc4e76e4727b66674d4896f4f108,2023-07-08 00:24:12.287,2023-07-08 00:24:14.770,2023-07-08 00:24:14.767,555374287,L
62814471,8634993,8262c43b2bfd98da8144a32217614f33,2023-07-08 00:24:53.690,2023-07-08 00:24:57.317,2023-07-08 00:24:57.307,555392995,L
62814473,8634996,018ec035a30c76e3cfb4e400e6aff922,2023-07-08 00:24:59.377,2023-07-08 00:25:01.187,2023-07-08 00:25:01.177,555366469,L
62814475,8634997,c1f2cdbfebf1bf68a87d881a837a25aa,2023-07-08 00:25:06.333,2023-07-08 00:25:08.913,2023-07-08 00:25:08.910,555374288,L
62814479,8634998,8b80835c6178e5201d52ae85e2a0986e,2023-07-08 00:25:16.517,2023-07-08 00:25:17.157,2023-07-08 00:25:17.153,555409242,L
62814492,8634997,679972db30b21fd8fea0199dce949752,2023-07-08 00:25:42.533,2023-07-08 00:25:44.370,2023-07-08 00:25:44.363,555374289,L
62814499,8634993,8262c43b2bfd98da8144a32217614f33,2023-07-08 00:25:53.480,2023-07-08 00:25:55.990,2023-07-08 00:25:55.987,647141,L
62814501,8634993,8262c43b2bfd98da8144a32217614f33,2023-07-08 00:26:02.437,2023-07-08 00:26:03.890,2023-07-08 00:26:03.887,647142,L
62814508,8634993,8262c43b2bfd98da8144a32217614f33,2023-07-08 00:26:13.407,2023-07-08 00:26:15.607,2023-07-08 00:26:15.597,555392996,L
62814511,8634994,0b89f722be0c7591276726e60a0c4278,2023-07-08 00:26:21.547,2023-07-08 00:26:23.587,2023-07-08 00:26:23.580,555370974,L
62814525,8634998,e006b60e3e28b74024593efd998d682c,2023-07-08 00:27:03.853,2023-07-08 00:27:06.770,2023-07-08 00:27:06.767,555409243,L
62814527,8634998,afb1ee0cb4c3eeba3557344aec509c6f,2023-07-08 00:27:06.707,2023-07-08 00:27:07.030,2023-07-08 00:27:07.027,555409244,L
62814541,8634998,c68eb13102d07a04f432542ba0d7435e,2023-07-08 00:27:39.673,2023-07-08 00:27:42.597,2023-07-08 00:27:42.590,555409245,L
62814542,8634998,d107f1ccbf3dda6a3d3c4d605a43fca4,2023-07-08 00:27:44.950,2023-07-08 00:27:46.513,2023-07-08 00:27:46.510,555409246,L
62814547,8634998,85a2af26650601d144f6a9c3b51deb51,2023-07-08 00:27:56.390,2023-07-08 00:27:58.787,2023-07-08 00:27:58.783,555409247,L
62814550,8634993,90f3c14eeca8465abf3cb445a6b5f5d9,2023-07-08 00:28:09.430,2023-07-08 00:28:11.240,2023-07-08 00:28:11.237,555392997,L
62814558,8634993,90f3c14eeca8465abf3cb445a6b5f5d9,2023-07-08 00:28:38.307,2023-07-08 00:28:39.397,2023-07-08 00:28:39.393,555392998,L
62814560,8634998,b16aaba355f59d1e036a58ea20376363,2023-07-08 00:28:52.570,2023-07-08 00:28:55.030,2023-07-08 00:28:55.030,555409248,L
62814565,8634998,edb399bdf4b047001961f4bb2e46d9be,2023-07-08 00:28:59.473,2023-07-08 00:29:02.880,2023-07-08 00:29:02.877,555409249,L
62814572,8634993,ee32705d54aa75ffd82b4f90c0435fea,2023-07-08 00:29:16.560,2023-07-08 00:29:19.097,2023-07-08 00:29:19.093,555392999,L
62814575,8634998,73b0004bc7532f0a3bf34c6ec753aa7f,2023-07-08 00:29:23.483,2023-07-08 00:29:26.897,2023-07-08 00:29:26.893,555409250,L
62814586,8634998,7b0c267ff90846ebf8504cb361ebe601,2023-07-08 00:29:45.483,2023-07-08 00:29:46.883,2023-07-08 00:29:46.880,555409251,L
62814589,8634993,ee32705d54aa75ffd82b4f90c0435fea,2023-07-08 00:29:51.573,2023-07-08 00:29:54.650,2023-07-08 00:29:54.647,555396263,L
62814593,8634996,1b20d09e681b66eaf22b84bcd598731b,2023-07-08 00:29:56.457,2023-07-08 00:29:58.557,2023-07-08 00:29:58.553,555366470,L
62814597,8634998,efe52bcc36e0efa436ea47c3ad0b14c1,2023-07-08 00:30:10.680,2023-07-08 00:30:13.793,2023-07-08 00:30:13.790,555409252,L
62814598,8634998,6ae1a9bd7e9f55187f69ddb6712f171d,2023-07-08 00:30:17.583,2023-07-08 00:30:21.310,2023-07-08 00:30:21.307,555409253,L
62814600,8634993,4663120e4e890f11daaf3a9dac96bb8f,2023-07-08 00:30:31.800,2023-07-08 00:30:33.137,2023-07-08 00:30:33.133,555405281,L
62814606,8634996,3516e3d2559c5361eae43e35725d2021,2023-07-08 00:30:41.583,2023-07-08 00:30:44.707,2023-07-08 00:30:44.703,555366471,L
